id,message
118,DESTINATION SRM_PUTDONE Error on the surl srm://srm-cms.gridpp.rl.ac.uk/castor/ads.rl.ac.uk/prod/cms/store/test/rucio/cms//store/mc/RunIIFall17NanoAODv5/TT_FCNC-aTtoHJ_Tleptonic_HToWWZZtautau_eta_hct-MadGraph5-pythia8/NANOAODSIM/PU2017_12Apr2018_Nano1June2019_102X_mc2017_realistic_v7-v1/250000/6EB39968-C03E-D04B-85AB-284CD5F268CD.root while putdone : [SE][PutDone][SRM_INVALID_PATH] This SURL does not exist in the original request
119,DESTINATION SRM_PUTDONE Error on the surl srm://srm-cms.gridpp.rl.ac.uk/castor/ads.rl.ac.uk/prod/cms/store/test/rucio/cms//store/mc/RunIIFall17NanoAODv5/TT_TuneCH3_13TeV-powheg-herwig7/NANOAODSIM/PU2017_12Apr2018_Nano1June2019_102X_mc2017_realistic_v7-v1/30000/DAEED9E1-51D0-1943-B0A6-25B3D048B566.root while putdone : [SE][PutDone][SRM_INVALID_PATH] This SURL does not exist in the original request
120,DESTINATION SRM_PUTDONE Error on the surl srm://srm-cms.gridpp.rl.ac.uk/castor/ads.rl.ac.uk/prod/cms/store/test/rucio/cms//store/mc/RunIIFall17NanoAODv5/VBFHiggs0Mf05ph0ToZZTo4L_M125_13TeV_JHUGenV7011_pythia8/NANOAODSIM/PU2017_12Apr2018_Nano1June2019_102X_mc2017_realistic_v7_ext1-v1/60000/72A36F4D-DB0A-7B4D-8A01-102E9377B321.root while putdone : [SE][PutDone][SRM_INVALID_PATH] This SURL does not exist in the original request
121,DESTINATION SRM_PUTDONE Error on the surl srm://srm-cms.gridpp.rl.ac.uk/castor/ads.rl.ac.uk/prod/cms/store/test/rucio/cms//store/mc/RunIIFall17NanoAODv5/VBFHiggs0PHf05ph0ToZZTo4L_M125_13TeV_JHUGenV7011_pythia8/NANOAODSIM/PU2017_12Apr2018_Nano1June2019_102X_mc2017_realistic_v7_ext1-v1/100000/1EBC51E0-07BD-994D-B231-0C13A6BC6C5F.root while putdone : [SE][PutDone][SRM_INVALID_PATH] This SURL does not exist in the original request
122,DESTINATION SRM_PUTDONE Error on the surl srm://srm-cms.gridpp.rl.ac.uk/castor/ads.rl.ac.uk/prod/cms/store/test/rucio/cms//store/mc/RunIIFall17NanoAODv5/VBFToRadionToHHTo4B_M-280_narrow_13TeV-madgraph/NANOAODSIM/PU2017_12Apr2018_Nano1June2019_102X_mc2017_realistic_v7-v1/70000/5C2EBB53-D20F-4E4F-9A61-4568AC646284.root while putdone : [SE][PutDone][SRM_INVALID_PATH] This SURL does not exist in the original request
123,DESTINATION SRM_PUTDONE Error on the surl srm://srm-cms.gridpp.rl.ac.uk/castor/ads.rl.ac.uk/prod/cms/store/test/rucio/cms//store/mc/RunIIFall17NanoAODv5/VBF_HToZZTo4L_M120_13TeV_powheg2_JHUGenV7011_pythia8/NANOAODSIM/PU2017_12Apr2018_Nano1June2019_102X_mc2017_realistic_v7-v1/30000/52C6DE46-DBE2-2C4F-BA82-6C55458564BE.root while putdone : [SE][PutDone][SRM_INVALID_PATH] This SURL does not exist in the original request
124,DESTINATION SRM_PUTDONE Error on the surl srm://srm-cms.gridpp.rl.ac.uk/castor/ads.rl.ac.uk/prod/cms/store/test/rucio/cms//store/mc/RunIIFall17NanoAODv5/VBF_WprimeToWZ_narrow_M-1400_TuneCP5_13TeV-madgraph/NANOAODSIM/PU2017_12Apr2018_Nano1June2019_102X_mc2017_realistic_v7-v1/40000/BD7DD83E-336D-7644-9C9F-22D631C13A4A.root while putdone : [SE][PutDone][SRM_INVALID_PATH] This SURL does not exist in the original request
125,DESTINATION SRM_PUTDONE Error on the surl srm://srm-cms.gridpp.rl.ac.uk/castor/ads.rl.ac.uk/prod/cms/store/test/rucio/cms//store/mc/RunIIFall17NanoAODv5/W1JetsToLNu_LHEWpT_0-50_TuneCP5_13TeV-amcnloFXFX-pythia8/NANOAODSIM/PU2017_12Apr2018_Nano1June2019_102X_mc2017_realistic_v7-v1/250000/6A047E71-7D7B-0646-8B19-0310BF90575C.root while putdone : [SE][PutDone][SRM_INVALID_PATH] This SURL does not exist in the original request
126,DESTINATION SRM_PUTDONE Error on the surl srm://srm-cms.gridpp.rl.ac.uk/castor/ads.rl.ac.uk/prod/cms/store/test/rucio/cms//store/mc/RunIIFall17NanoAODv5/W1JetsToLNu_LHEWpT_150-250_TuneCP5_13TeV-amcnloFXFX-pythia8/NANOAODSIM/PU2017_12Apr2018_Nano1June2019_102X_mc2017_realistic_v7_ext1-v1/100000/AE05D5DA-2683-E144-ACE2-4AC4146AF9C8.root while putdone : [SE][PutDone][SRM_INVALID_PATH] This SURL does not exist in the original request
127,DESTINATION SRM_PUTDONE Error on the surl srm://srm-cms.gridpp.rl.ac.uk/castor/ads.rl.ac.uk/prod/cms/store/test/rucio/cms//store/mc/RunIIFall17NanoAODv5/W2JetsToLNu_LHEWpT_50-150_TuneCP5_13TeV-amcnloFXFX-pythia8/NANOAODSIM/PU2017_12Apr2018_Nano1June2019_102X_mc2017_realistic_v7_ext1-v1/30000/AF065558-B10C-8446-A410-393B6D9541F7.root while putdone : [SE][PutDone][SRM_INVALID_PATH] This SURL does not exist in the original request
128,DESTINATION SRM_PUTDONE Error on the surl srm://srm-cms.gridpp.rl.ac.uk/castor/ads.rl.ac.uk/prod/cms/store/test/rucio/cms//store/mc/RunIIFall17NanoAODv5/Wto3Pi_TuneCP5_13TeV-pythia8/NANOAODSIM/PU2017_12Apr2018_Nano1June2019_102X_mc2017_realistic_v7-v1/110000/842BEB85-47E4-ED47-AD86-404850A63B63.root while putdone : [SE][PutDone][SRM_INVALID_PATH] This SURL does not exist in the original request
129,DESTINATION SRM_PUTDONE Error on the surl srm://srm-cms.gridpp.rl.ac.uk/castor/ads.rl.ac.uk/prod/cms/store/test/rucio/cms//store/mc/RunIIFall17NanoAODv5/X53X53_M-1500_LH_TuneCP5_13TeV-madgraph-pythia8/NANOAODSIM/PU2017_12Apr2018_Nano1June2019_102X_mc2017_realistic_v7-v1/100000/1A0B76BE-9734-C849-8154-5D38691A7D39.root while putdone : [SE][PutDone][SRM_INVALID_PATH] This SURL does not exist in the original request
130,DESTINATION SRM_PUTDONE Error on the surl srm://srm-cms.gridpp.rl.ac.uk/castor/ads.rl.ac.uk/prod/cms/store/test/rucio/cms//store/mc/RunIIFall17NanoAODv5/XXTo4J_M300_CTau100mm_TuneCP2_13TeV_pythia8/NANOAODSIM/PU2017_12Apr2018_Nano1June2019_102X_mc2017_realistic_v7-v1/130000/9B35AE6B-5F09-314A-BDD6-0BAE38460BA9.root while putdone : [SE][PutDone][SRM_INVALID_PATH] This SURL does not exist in the original request
131,DESTINATION SRM_PUTDONE Error on the surl srm://srm-cms.gridpp.rl.ac.uk/castor/ads.rl.ac.uk/prod/cms/store/test/rucio/cms//store/mc/RunIIFall17NanoAODv5/ZprimeToBB_narrow_M-600_TuneCP5_13TeV-madgraph-pythia8/NANOAODSIM/PU2017_12Apr2018_Nano1June2019_102X_mc2017_realistic_v7-v1/260000/ECCEB398-F95E-024F-958D-25D6BF4DD99D.root while putdone : [SE][PutDone][SRM_INVALID_PATH] This SURL does not exist in the original request
132,DESTINATION SRM_PUTDONE Error on the surl srm://srm-cms.gridpp.rl.ac.uk/castor/ads.rl.ac.uk/prod/cms/store/test/rucio/cms//store/mc/RunIIFall17NanoAODv5/gluinoGMSB_M1600_ctau30p0_TuneCP2_13TeV_pythia8/NANOAODSIM/PU2017_12Apr2018_Nano1June2019_102X_mc2017_realistic_v7-v1/270000/A50D46F0-1E39-9F4F-A1BC-E668278BF29D.root while putdone : [SE][PutDone][SRM_INVALID_PATH] This SURL does not exist in the original request
133,DESTINATION SRM_PUTDONE Error on the surl srm://srm-cms.gridpp.rl.ac.uk/castor/ads.rl.ac.uk/prod/cms/store/test/rucio/cms//store/mc/RunIIFall17NanoAODv5/ttHJetToNonbb_M125_TuneCP5_13TeV_amcatnloFXFX_madspin_pythia8/NANOAODSIM/PU2017_12Apr2018_Nano1June2019_new_pmx_102X_mc2017_realistic_v7-v1/70000/7174D607-0B71-0349-843D-675A6F9FD9AD.root while putdone : [SE][PutDone][SRM_INVALID_PATH] This SURL does not exist in the original request
134,DESTINATION SRM_PUTDONE Error on the surl srm://srm-cms.gridpp.rl.ac.uk/castor/ads.rl.ac.uk/prod/cms/store/test/rucio/cms//store/mc/RunIISummer16NanoAODv5/ADDMonoJet_MD-9_d-3_TuneCUETP8M1_13TeV-pythia8/NANOAODSIM/PUMoriond17_Nano1June2019_102X_mcRun2_asymptotic_v7-v1/30000/98CCA4C0-9CA2-E741-ABFC-6C92B1DB1B3C.root while putdone : [SE][PutDone][SRM_INVALID_PATH] This SURL does not exist in the original request
135,DESTINATION SRM_PUTDONE Error on the surl srm://srm-cms.gridpp.rl.ac.uk/castor/ads.rl.ac.uk/prod/cms/store/test/rucio/cms//store/mc/RunIISummer16NanoAODv5/Axial_MonoZ_NLO_Mphi-2250_Mchi-150_gSM-0p25_gDM-1p0_13TeV-madgraph/NANOAODSIM/PUMoriond17_Nano1June2019_102X_mcRun2_asymptotic_v7-v1/260000/C25F7F18-D55E-054D-B3DC-1656269FF927.root while putdone : [SE][PutDone][SRM_INVALID_PATH] This SURL does not exist in the original request
136,DESTINATION SRM_PUTDONE Error on the surl srm://srm-cms.gridpp.rl.ac.uk/castor/ads.rl.ac.uk/prod/cms/store/test/rucio/cms//store/mc/RunIISummer16NanoAODv5/BlackHole_BH9_MD4000_MBH11000_n4_13TeV_TuneCUETP8M1-charybdis/NANOAODSIM/PUMoriond17_Nano1June2019_102X_mcRun2_asymptotic_v7-v1/120000/21712F1F-7DAE-7440-83C6-D156622A6181.root while putdone : [SE][PutDone][SRM_INVALID_PATH] This SURL does not exist in the original request
137,DESTINATION SRM_PUTDONE Error on the surl srm://srm-cms.gridpp.rl.ac.uk/castor/ads.rl.ac.uk/prod/cms/store/test/rucio/cms//store/mc/RunIISummer16NanoAODv5/BprimeBToZB_M-1400_TuneCUETP8M1_13TeV-madgraph-pythia8/NANOAODSIM/PUMoriond17_Nano1June2019_102X_mcRun2_asymptotic_v7-v1/40000/69A84032-6AD5-CA44-B10F-F0F2DE26EC60.root while putdone : [SE][PutDone][SRM_INVALID_PATH] This SURL does not exist in the original request
138,DESTINATION SRM_PUTDONE Error on the surl srm://srm-cms.gridpp.rl.ac.uk/castor/ads.rl.ac.uk/prod/cms/store/test/rucio/cms//store/mc/RunIISummer16NanoAODv5/GJet_Pt-20to40_DoubleEMEnriched_MGG-80toInf_TuneCUETP8M1_13TeV_Pythia8/NANOAODSIM/PUMoriond17_Nano1June2019_backup_102X_mcRun2_asymptotic_v7-v2/20000/6E4EE14B-F1FC-244B-8C88-58B93AE96276.root while putdone : [SE][PutDone][SRM_INVALID_PATH] This SURL does not exist in the original request
139,DESTINATION SRM_PUTDONE Error on the surl srm://srm-cms.gridpp.rl.ac.uk/castor/ads.rl.ac.uk/prod/cms/store/test/rucio/cms//store/mc/RunIISummer16NanoAODv5/GJet_Pt-20to40_DoubleEMEnriched_MGG-80toInf_TuneCUETP8M1_13TeV_Pythia8/NANOAODSIM/PUMoriond17_Nano1June2019_backup_102X_mcRun2_asymptotic_v7-v2/20000/6E4EE14B-F1FC-244B-8C88-58B93AE96276.root while putdone : [SE][PutDone][SRM_INVALID_PATH] This SURL does not exist in the original request
140,DESTINATION SRM_PUTDONE Error on the surl srm://srm-cms.gridpp.rl.ac.uk/castor/ads.rl.ac.uk/prod/cms/store/test/rucio/cms//store/mc/RunIISummer16NanoAODv5/GluGluHToWWToLNuQQ_M150_13TeV_powheg_JHUGenV727_pythia8/NANOAODSIM/PUMoriond17_Nano1June2019_102X_mcRun2_asymptotic_v7-v1/270000/A5EB572A-2A6A-7444-8C41-C139B2B000EF.root while putdone : [SE][PutDone][SRM_INVALID_PATH] This SURL does not exist in the original request
141,DESTINATION SRM_PUTDONE Error on the surl srm://srm-cms.gridpp.rl.ac.uk/castor/ads.rl.ac.uk/prod/cms/store/test/rucio/cms//store/mc/RunIISummer16NanoAODv5/GluGluHToWWToLNuQQ_M230_13TeV_powheg_JHUGenV727_pythia8/NANOAODSIM/PUMoriond17_Nano1June2019_102X_mcRun2_asymptotic_v7-v1/50000/1FEC9141-EAA6-4D47-9333-DA97B2FAAF23.root while putdone : [SE][PutDone][SRM_INVALID_PATH] This SURL does not exist in the original request
142,DESTINATION SRM_PUTDONE Error on the surl srm://srm-cms.gridpp.rl.ac.uk/castor/ads.rl.ac.uk/prod/cms/store/test/rucio/cms//store/mc/RunIISummer16NanoAODv5/GluGluToHiggs0MContinToZZTo4mu_M125_10GaSM_13TeV_MCFM701_pythia8/NANOAODSIM/PUMoriond17_Nano1June2019_102X_mcRun2_asymptotic_v7-v1/110000/39F053D6-56CB-E141-8D90-9D6E8FDEE129.root while putdone : [SE][PutDone][SRM_INVALID_PATH] This SURL does not exist in the original request
143,DESTINATION SRM_PUTDONE Error on the surl srm://srm-cms.gridpp.rl.ac.uk/castor/ads.rl.ac.uk/prod/cms/store/test/rucio/cms//store/mc/RunIISummer16NanoAODv5/GluGluToHiggs0PL1ToZZTo2e2mu_M125_GaSM_13TeV_MCFM701_pythia8/NANOAODSIM/PUMoriond17_Nano1June2019_102X_mcRun2_asymptotic_v7-v1/100000/73D99125-D111-D94B-AC81-A6978B86C69F.root while putdone : [SE][PutDone][SRM_INVALID_PATH] This SURL does not exist in the original request
144,DESTINATION SRM_PUTDONE Error on the surl srm://srm-cms.gridpp.rl.ac.uk/castor/ads.rl.ac.uk/prod/cms/store/test/rucio/cms//store/mc/RunIISummer16NanoAODv5/HWminusJ_HToWW_M125_13TeV_powheg_pythia8/NANOAODSIM/PUMoriond17_Nano1June2019_102X_mcRun2_asymptotic_v7-v1/70000/4FB32ACE-5E54-F846-9865-B1FD3C78994A.root while putdone : [SE][PutDone][SRM_INVALID_PATH] This SURL does not exist in the original request
145,DESTINATION SRM_PUTDONE Error on the surl srm://srm-cms.gridpp.rl.ac.uk/castor/ads.rl.ac.uk/prod/cms/store/test/rucio/cms//store/mc/RunIISummer16NanoAODv5/MSSMbbA-HiggsToMuMu_MA-120_Tanb-11_13TeV_pythia8/NANOAODSIM/PUMoriond17_Nano1June2019_102X_mcRun2_asymptotic_v7-v1/30000/93B8E818-34FA-D44E-BDF0-51AE06FE59D6.root while putdone : [SE][PutDone][SRM_INVALID_PATH] This SURL does not exist in the original request
146,DESTINATION SRM_PUTDONE Error on the surl srm://srm-cms.gridpp.rl.ac.uk/castor/ads.rl.ac.uk/prod/cms/store/test/rucio/cms//store/mc/RunIISummer16NanoAODv5/MadGraphChargedResonance_WGToJJ_M300_width5/NANOAODSIM/PUMoriond17_Nano1June2019_102X_mcRun2_asymptotic_v7-v1/130000/26DDBA5C-AB78-F942-84C9-A656637ED0F9.root while putdone : [SE][PutDone][SRM_INVALID_PATH] This SURL does not exist in the original request
147,DESTINATION SRM_PUTDONE Error on the surl srm://srm-cms.gridpp.rl.ac.uk/castor/ads.rl.ac.uk/prod/cms/store/test/rucio/cms//store/mc/RunIISummer16NanoAODv5/QstarToQW_M-7000_TuneCUETP8M2T4_13TeV-pythia8/NANOAODSIM/PUMoriond17_Nano1June2019_102X_mcRun2_asymptotic_v7-v1/120000/4CBB48DC-E3FB-1A4F-9207-654F0291FC13.root while putdone : [SE][PutDone][SRM_INVALID_PATH] This SURL does not exist in the original request
148,DESTINATION SRM_PUTDONE Error on the surl srm://srm-cms.gridpp.rl.ac.uk/castor/ads.rl.ac.uk/prod/cms/store/test/rucio/cms//store/mc/RunIISummer16NanoAODv5/SeesawTypeIII_M-1000_2e_13TeV-madgraph/NANOAODSIM/Nano1June2019_102X_mcRun2_asymptotic_v7-v1/110000/0A1C4857-DAE1-2F45-929C-B4A4E6B09E2F.root while putdone : [SE][PutDone][SRM_INVALID_PATH] This SURL does not exist in the original request
149,DESTINATION SRM_PUTDONE Error on the surl srm://srm-cms.gridpp.rl.ac.uk/castor/ads.rl.ac.uk/prod/cms/store/test/rucio/cms//store/mc/RunIISummer16NanoAODv5/SeesawTypeIII_M-1250_1mu1tau_13TeV-madgraph/NANOAODSIM/Nano1June2019_102X_mcRun2_asymptotic_v7-v1/60000/115EACDD-FC8D-E645-9A4B-1C55C2A74D74.root while putdone : [SE][PutDone][SRM_INVALID_PATH] This SURL does not exist in the original request
150,DESTINATION SRM_PUTDONE Error on the surl srm://srm-cms.gridpp.rl.ac.uk/castor/ads.rl.ac.uk/prod/cms/store/test/rucio/cms//store/mc/RunIISummer16NanoAODv5/SeesawTypeIII_SIGMAminusSIGMA0WW_M-860_13TeV-madgraph-pythia8/NANOAODSIM/PUMoriond17_Nano1June2019_102X_mcRun2_asymptotic_v7-v1/130000/DA5893F6-3441-634D-9BF3-8C85650C6A7F.root while putdone : [SE][PutDone][SRM_INVALID_PATH] This SURL does not exist in the original request
151,DESTINATION SRM_PUTDONE Error on the surl srm://srm-cms.gridpp.rl.ac.uk/castor/ads.rl.ac.uk/prod/cms/store/test/rucio/cms//store/mc/RunIISummer16NanoAODv5/TT_Mtt-700to1000_TuneCUETP8M2T4_13TeV-powheg-pythia8/NANOAODSIM/PUMoriond17_Nano1June2019_102X_mcRun2_asymptotic_v7-v1/100000/94FFFB56-520B-7B4C-9BA6-C8E3575607A6.root while putdone : [SE][PutDone][SRM_INVALID_PATH] This SURL does not exist in the original request
152,DESTINATION SRM_PUTDONE Error on the surl srm://srm-cms.gridpp.rl.ac.uk/castor/ads.rl.ac.uk/prod/cms/store/test/rucio/cms//store/mc/RunIISummer16NanoAODv5/TT_TuneEE5C_13TeV-powheg-herwigpp/NANOAODSIM/PUMoriond17_Nano1June2019_102X_mcRun2_asymptotic_v7_ext3-v1/110000/C43B6BF2-6F06-3B4B-8924-57DC5B118A9C.root while putdone : [SE][PutDone][SRM_INVALID_PATH] This SURL does not exist in the original request
153,DESTINATION SRM_PUTDONE Error on the surl srm://srm-cms.gridpp.rl.ac.uk/castor/ads.rl.ac.uk/prod/cms/store/test/rucio/cms//store/mc/RunIISummer16NanoAODv5/TT_hdampUP_TuneCUETP8M2T4_13TeV-powheg-pythia8/NANOAODSIM/PUMoriond17_Nano1June2019_102X_mcRun2_asymptotic_v7_ext1-v1/120000/0EC923BE-67B9-A544-A287-44BAE29454D8.root while putdone : [SE][PutDone][SRM_INVALID_PATH] This SURL does not exist in the original request
154,DESTINATION SRM_PUTDONE Error on the surl srm://srm-cms.gridpp.rl.ac.uk/castor/ads.rl.ac.uk/prod/cms/store/test/rucio/cms//store/mc/RunIISummer16NanoAODv5/TprimeBToTZ_M-650_LH_TuneCUETP8M1_13TeV-madgraph-pythia8/NANOAODSIM/PUMoriond17_Nano1June2019_102X_mcRun2_asymptotic_v7-v1/30000/A3E308BC-CCFB-E543-A0DC-9DB5A1E2593B.root while putdone : [SE][PutDone][SRM_INVALID_PATH] This SURL does not exist in the original request
155,DESTINATION SRM_PUTDONE Error on the surl srm://srm-cms.gridpp.rl.ac.uk/castor/ads.rl.ac.uk/prod/cms/store/test/rucio/cms//store/mc/RunIISummer16NanoAODv5/Unpart_ZToLL_SU-0_dU-2p20_LU-15_TuneCUETP8M1_13TeV-pythia8/NANOAODSIM/PUMoriond17_Nano1June2019_102X_mcRun2_asymptotic_v7-v1/40000/B640333F-5B81-AE4B-8711-C5546C2C7981.root while putdone : [SE][PutDone][SRM_INVALID_PATH] This SURL does not exist in the original request
156,DESTINATION SRM_PUTDONE Error on the surl srm://srm-cms.gridpp.rl.ac.uk/castor/ads.rl.ac.uk/prod/cms/store/test/rucio/cms//store/mc/RunIISummer16NanoAODv5/VBF_HToZZTo2L2Nu_M300_13TeV_powheg2_JHUgenV698_pythia8/NANOAODSIM/PUMoriond17_Nano1June2019_102X_mcRun2_asymptotic_v7-v1/110000/16D5BCCE-07AC-9D40-AE46-E55CA9AE61E1.root while putdone : [SE][PutDone][SRM_INVALID_PATH] This SURL does not exist in the original request
157,DESTINATION SRM_PUTDONE Error on the surl srm://srm-cms.gridpp.rl.ac.uk/castor/ads.rl.ac.uk/prod/cms/store/test/rucio/cms//store/mc/RunIISummer16NanoAODv5/WZTo1L1Nu2Q_13TeV_amcatnloFXFX_madspin_pythia8/NANOAODSIM/PUMoriond17_Nano1June2019_102X_mcRun2_asymptotic_v7-v1/30000/C9826F35-9438-5644-81F2-A13950B59A77.root while putdone : [SE][PutDone][SRM_INVALID_PATH] This SURL does not exist in the original request
158,DESTINATION SRM_PUTDONE Error on the surl srm://srm-cms.gridpp.rl.ac.uk/castor/ads.rl.ac.uk/prod/cms/store/test/rucio/cms//store/mc/RunIISummer16NanoAODv5/WZTo3LNu_mllmin01_13TeV-powheg-pythia8_ext1/NANOAODSIM/PUMoriond17_Nano1June2019_102X_mcRun2_asymptotic_v7_ext1-v1/260000/0C615DC2-A3C9-CC47-AA59-FA3484DC77B2.root while putdone : [SE][PutDone][SRM_INVALID_PATH] This SURL does not exist in the original request
159,DESTINATION SRM_PUTDONE Error on the surl srm://srm-cms.gridpp.rl.ac.uk/castor/ads.rl.ac.uk/prod/cms/store/test/rucio/cms//store/mc/RunIISummer16NanoAODv5/WminusH_HToSSTodddd_WToLNu_MH-125_MS-7_ctauS-1_TuneCUETP8M1_13TeV-powheg-pythia8/NANOAODSIM/PUMoriond17_Nano1June2019_102X_mcRun2_asymptotic_v7-v1/70000/35BF4410-8F2F-A84D-9B70-F7B9E1FED05C.root while putdone : [SE][PutDone][SRM_INVALID_PATH] This SURL does not exist in the original request
160,DESTINATION SRM_PUTDONE Error on the surl srm://srm-cms.gridpp.rl.ac.uk/castor/ads.rl.ac.uk/prod/cms/store/test/rucio/cms//store/mc/RunIISummer16NanoAODv5/ZToUpsilon3SGamma_TuneCUETP8M1_13TeV-amcatnloFXFX-pythia8/NANOAODSIM/PUMoriond17_Nano1June2019_102X_mcRun2_asymptotic_v7_ext1-v1/270000/8049E627-73E4-E147-B87B-35B4FC174BAE.root while putdone : [SE][PutDone][SRM_INVALID_PATH] This SURL does not exist in the original request
161,DESTINATION SRM_PUTDONE Error on the surl srm://srm-cms.gridpp.rl.ac.uk/castor/ads.rl.ac.uk/prod/cms/store/test/rucio/cms//store/mc/RunIISummer16NanoAODv5/ZZTo4L_aTGC-f5_fg-m0p0038_fz-0p003_13TeV-sherpa/NANOAODSIM/PUMoriond17_Nano1June2019_102X_mcRun2_asymptotic_v7-v1/30000/7247FC03-DBDA-1544-B87B-ACB1689785DC.root while putdone : [SE][PutDone][SRM_INVALID_PATH] This SURL does not exist in the original request
163,DESTINATION SRM_PUTDONE call to srm_ifce error: [SE][PutDone][] httpg://srmcms.pic.es:8443/srm/managerv2: CGSI-gSOAP running on fts439.cern.ch reports could not open connection to srmcms.pic.es:8443  
164,DESTINATION SRM_PUTDONE call to srm_ifce error: [SE][PutDone][] httpg://t2cmcondor.mi.infn.it:8444/srm/managerv2: CGSI-gSOAP running on fts800.cern.ch reports Error reading token data header: Connection closed 
165,DESTINATION SRM_PUTDONE call to srm_ifce error: [SE][PutDone][] httpg://t2cmcondor.mi.infn.it:8444/srm/managerv2: CGSI-gSOAP running on fts803.cern.ch reports Error reading token data header: Connection closed 
166,DESTINATION SRM_PUTDONE call to srm_ifce error: [SE][PutDone][] httpg://t2cmcondor.mi.infn.it:8444/srm/managerv2: CGSI-gSOAP running on fts813.cern.ch reports Error reading token data header: Connection closed 
167,DESTINATION SRM_PUT_TURL error on the turl  request : [SE][StatusOfPutRequest][SRM_DUPLICATION_ERROR] Cannot srmPut file because it already exists! 
168,DESTINATION SRM_PUT_TURL error on the turl  request : [SE][StatusOfPutRequest][SRM_EXCEED_ALLOCATION] Space associated with the space token 2310037 is not enough to hold SURL. 
169,DESTINATION SRM_PUT_TURL error on the turl  request : [SE][StatusOfPutRequest][SRM_EXCEED_ALLOCATION] Space associated with the space token 2310037 is not enough to hold SURL. 
170,DESTINATION SRM_PUT_TURL error on the turl  request : [SE][StatusOfPutRequest][SRM_EXCEED_ALLOCATION] Space associated with the space token 2310037 is not enough to hold SURL. 
171,DESTINATION SRM_PUT_TURL error on the turl  request : [SE][StatusOfPutRequest][SRM_EXCEED_ALLOCATION] Space associated with the space token 2310037 is not enough to hold SURL. 
172,DESTINATION SRM_PUT_TURL error on the turl  request : [SE][StatusOfPutRequest][SRM_EXCEED_ALLOCATION] Space associated with the space token 2310037 is not enough to hold SURL. 
173,DESTINATION SRM_PUT_TURL error on the turl  request : [SE][StatusOfPutRequest][SRM_EXCEED_ALLOCATION] Space associated with the space token 2310037 is not enough to hold SURL. 
174,DESTINATION SRM_PUT_TURL error on the turl  request : [SE][StatusOfPutRequest][SRM_EXCEED_ALLOCATION] Space associated with the space token 2310037 is not enough to hold SURL. 
